,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g
36111,2.1,4.8,0.00037309999999999996,0.0028625,4.25,21.575,3.9,0.433070866141732
36112,2.0,5.5,0.00014267499999999998,0.0040149999999999995,9.75,19.875,2.0,0.393700787401575
36113,2.2,0.8,0.00045545000000000004,0.027,1.9249999999999998,8.2,7.7,0.326771653543307
36114,0.1,2.9,4.7225e-05,0.0,2.9,12.7,12.0,0.0492125984251968
36115,2.0,1.4,6.125e-05,0.0053,0.2,1.5,1.0,0.937007874015748
36116,0.0,19.0,0.0001763,0.00025,25.0,1.4,0.5,0.653543307086614
36117,0.0,0.01,7.75e-05,0.017750000000000002,0.0,13.65,13.1,0.0051181102362204
36118,2.0,8.3,0.00010905000000000001,0.004025,11.2,53.2,13.0,0.429133858267717
36119,9.0,4.5,0.0001565,0.006375,6.5,66.0,26.0,0.13
36120,6.1,6.0,5.65e-05,0.0,17.0,62.6,23.1,0.23
36121,8.5,4.5,0.0001565,0.006375,6.5,66.0,26.0,0.074
36122,4.9,5.1,0.00024150000000000002,0.061175,4.8,74.4,27.0,0.167322834645669
36123,6.6,6.0,0.0,0.0,14.4,62.5,26.1,0.106299212598425
36124,0.5,43.0,8.025e-05,0.0,6.5,1.4,0.6,1.81496062992126
36125,3.4,6.2,0.00019375000000000002,0.022285000000000003,25.5,59.2,37.8,0.233070866141732
36126,3.5,5.0,0.00018175,0.0225,26.0,60.0,41.0,0.365
36127,1.5,0.5,7.16e-05,0.012,0.0,18.0,17.0,0.03
36128,0.5,17.0,5.19e-05,0.0,10.0,1.0,1.0,0.4
36129,0.3,3.0,5.43e-05,0.0015924999999999997,2.7,14.5,14.2,0.0511811023622047
36130,0.4,3.1,3.7500000000000003e-05,0.0007325,2.7,14.1,13.6,0.0511811023622047
36131,0.0,2.72,4.1525e-05,0.003,1.28,12.5,12.5,0.0354
36132,3.9,2.1,0.0001342,0.037575000000000004,0.2,2.3,1.9,0.012992125984252
36133,2.8,0.9,0.0209392,4.5146250000000006,0.2,3.7,3.2,0.0228346456692913
36134,2.0,1.0,0.00019674999999999998,0.025750000000000002,0.1,3.0,2.0,0.06
36135,0.0,7.5,0.00015415,0.0,30.45,15.049999999999999,1.79,0.767716535433071
36136,0.125,14.0,0.00015999999999999999,0.0169,18.0,6.0,6.0,0.945
36137,0.0,14.0,0.00015999999999999999,0.0169,18.0,6.0,6.0,1.06299212598425
36138,0.0,0.9,0.0008,0.001035,60.0,0.7,0.7,0.0591
36139,0.0,0.0,0.0007210000000000001,0.0,74.0,0.0,0.0,0.344488228346457
36140,0.5,23.0,0.00024839999999999997,0.000535,9.875,0.7,0.55,1.18110236220472
36141,3.0,4.0,3.75e-05,0.0198,23.0,63.0,3.5,1.08
36142,2.2,3.6,0.0,0.0065,40.5,9.1,6.4,0.838582677165354
36143,3.0,1.5,0.00014425,0.0093,0.0,1.0,0.0,0.33
36144,1.0,3.9,1.0549999999999999e-05,0.037325000000000004,2.0,21.0,1.3,0.379133858267717
36145,0.0,0.0,0.00011624999999999999,0.0155,0.0,9.5,9.5,0.01
36146,3.6,6.2,0.00043255,0.055275000000000005,0.9,85.6,28.2,0.364173228346457
36147,7.5,4.7,2.4975e-05,0.0,30.7,50.6,29.9,0.306299212598425
36148,0.5,16.0,0.00024105,0.0,37.0,1.0,0.5,1.5748031496063
36149,0.0,0.2,0.0008,0.001035,59.0,0.2,0.2,0.15748031496063
36150,2.8,12.8,0.00020575000000000001,0.0,11.6,0.7,0.7,0.582677165354331
36151,1.0,19.0,8.925e-06,0.0,11.0,2.0,1.5,0.321
36152,0.1,10.0,1.9275e-05,0.000275,2.4,5.5,3.3,0.433070866141732
36153,1.1,3.4,2.9099999999999996e-05,0.015,16.3,31.8,29.3,0.0295275590551181
36154,5.0,6.0,0.0,0.022850000000000002,34.0,51.0,0.5,0.51
36155,4.9,6.0,0.0,0.022850000000000002,34.0,51.0,0.5,0.425196850393701
36156,2.1,1.5,0.0005435,0.008995,1.3,6.7,5.5,0.440944881889764
36157,0.0,13.0,0.00020575,0.0,10.0,1.0,1.0,0.125
36158,0.5,6.2,0.0,0.0,0.6,78.8,0.2,0.0039370078740157
36159,1.0,7.5,1.3125e-05,0.005275,1.0,77.0,0.0,0.0
36160,2.5,4.7,0.000101375,0.00093,5.2,5.9,5.0,0.476377952755905
36161,2.5,1.5,0.0001363,0.013345,5.5,4.5,4.0,0.43
36162,1.5,5.5,5.1624999999999994e-05,0.00424,4.5,13.0,4.5,0.396
36163,0.286,3.79,9.32e-05,0.013375000000000001,1.64,11.1,6.5,0.38
36164,0.5,0.9,0.00015005,0.1765,5.0,91.0,0.4,0.324803149606299
36165,0.0,4.1,3.2099999999999994e-05,0.00375,6.7,21.6,20.3,0.0688976377952756
36166,1.4,6.6,0.0,0.0,0.6,78.3,0.0,0.0051181102362204
36167,3.0,0.5,0.0001373,0.00845,14.0,0.0,0.0,0.590551181102362
36168,7.0,1.5,0.2006,0.004275,34.0,2.0,0.0,3.4
36169,0.0,0.0,0.00022504999999999997,0.289,0.0,93.0,0.0,0.0
36170,1.5,7.5,3.125e-05,0.006525,1.0,7.6,0.5,0.01
36171,1.8,3.1,0.0,0.0,17.3,68.7,55.6,0.165354330708661
36172,0.0,1.5,2.4975e-05,0.02915,9.0,83.0,72.0,0.393700787401575
36173,0.0,0.0,0.0,0.14400000000000002,0.5,94.2,68.4,0.0070866141732283
36174,2.5,5.0,6.825e-05,0.00705,22.0,67.0,35.0,0.374015748031496
36175,7.1,11.2,0.0,0.0,4.1,71.7,6.3,0.590551181102362
36176,6.3,10.4,1.3125e-05,0.0,10.4,66.0,5.0,0.391732283464567
36177,7.5,12.9,1.155e-05,0.004625,3.9,70.0,4.1,0.330708661417323
36178,20.7,9.9,0.0001168,0.03145,4.3,59.0,2.6,0.62992125984252
36179,16.0,9.4,9.25e-05,0.0,32.3,2.25,2.1,0.625984251968504
36180,3.5,9.8,0.0,0.0031,8.1,72.9,8.5,0.413
36181,6.3,12.0,1.3125e-05,0.0,6.3,68.4,2.8,0.566929133858268
36182,9.7,13.1,7.3125e-05,0.0041075,3.9,61.09,6.2,0.0110236220472441
36183,11.0,15.0,0.000138125,0.0088575,4.0,59.0,4.5,0.156299212598425
36184,0.0,7.3,1.005e-05,0.00445,3.0,11.0,11.0,0.0393700787401575
36185,0.0,0.0,0.0,0.011,0.0,0.2,0.1,0.0
36186,2.3,4.2,0.000151,0.08122750000000001,1.2,13.0,10.0,0.0590551181102362
36187,0.0,3.4,7.2825e-05,0.0049499999999999995,8.0,22.6,21.0,0.0393700787401575
36188,2.4,10.7,6.5825e-05,0.00118425,11.9,23.4,3.8,0.387795275590551
36189,2.1,10.5,3.825e-05,0.00021425,13.4,20.6,3.9,0.535433070866142
36190,0.0,3.2,0.00012,0.003125,1.55,4.8,4.8,0.05
36191,0.2,4.5,3.1925000000000004e-05,0.0007325,4.6,15.7,13.0,0.0393700787401575
36192,0.5,4.5,1.63e-05,0.0009325,3.1499999999999995,15.5,13.0,0.0393700787401575
36193,7.2,8.8,6.0375000000000004e-05,0.0040675,4.3,37.0,3.6,0.456692913385827
36194,4.0,8.4,0.0,0.000555,5.7,44.7,4.2,0.425196850393701
36195,0.0,3.0,3.1325e-05,0.0,3.2,12.8,12.8,0.0492125984251968
36196,0.5,3.4,2.5499999999999996e-05,0.00375,6.9,20.8,17.8,0.177165354330709
36197,0.0,3.2,0.00012,0.003125,1.55,4.8,4.8,0.05
36198,0.5,3.4,3.9825e-05,0.0005924999999999999,2.1,15.0,13.4,0.047244094488189
36199,0.0,2.6,0.0001125,0.0,18.0,4.6,4.6,0.0393700787401575
36200,0.0,19.0,0.00024105,0.0,31.7,0.0,0.0,1.45669291338583
36201,0.5,5.5,6.75e-05,0.0,23.5,3.0,3.0,0.47244094488189
36202,0.2,2.1,7.309999999999999e-05,0.015,20.6,31.9,27.1,0.0590551181102362
36203,2.7,8.5,1.705e-05,0.0,11.05,27.700000000000003,3.1,0.606299212598425
36204,2.0,4.5,8.92e-05,0.00026,12.274999999999999,36.25,21.0,0.0905511811023622
36205,1.0,0.5,2.4975e-05,0.002,36.0,5.0,2.5,0.696
36206,1.0,1.0,0.00016875,0.0,51.0,4.5,3.0,0.78
36207,0.5,25.5,0.00033674999999999997,0.0,28.0,1.0,1.0,0.551181102362205
36208,2.4,2.3,0.0004575,0.040575,0.9,1.7,1.7,0.0169291338582677
36209,0.5,23.7,0.0,0.0,6.2,0.4,0.4,1.14
36210,2.3,8.1,4.625e-05,0.0023075,7.3,53.5,12.4,0.417322834645669
36211,0.7,9.5,2.415e-05,0.0,5.4,1.6,0.0,0.314173228346457
36212,1.1,9.2,3.7425e-05,0.000275,3.4,2.8,1.5,0.229527559055118
36213,1.7,8.9,2.415e-05,0.0,2.1,2.7,2.7,0.244094488188976
36214,2.2,11.2,6.857500000000001e-05,0.0027,7.6,26.8,3.4,0.460629921259842
36215,1.8,6.0,7.7875e-05,0.00069,4.9,12.6,4.0,0.304330708661417
36216,2.4,3.9,0.0001092,0.005549999999999999,8.0,31.0,20.8,0.0590551181102362
36217,1.5,1.4,0.000224425,0.06165,2.0,5.1,4.2,0.334645669291339
36218,4.4,9.3,5.35e-05,0.007492499999999999,23.6,59.4,6.2,0.71259842519685
36219,3.5,8.5,8.025e-05,0.015517499999999998,26.4,59.1,5.2,0.724
36220,1.8,13.1,1.725e-05,0.017195,13.5,1.9249999999999998,1.1,0.330708661417323
36221,4.3,8.1,0.000402625,0.000425,10.5,1.3,1.3,2.48031496062992
36222,3.4,7.0,2.8825000000000003e-05,0.0,34.0,52.0,51.0,0.0866141732283465
36223,1.5,10.0,2.8825000000000003e-05,0.0,33.0,51.5,51.5,0.173
36224,7.0,6.4,0.0,0.0,28.0,56.0,52.0,0.12
36225,1.0,28.0,0.000107075,0.0,34.0,0.0,0.0,0.393
36226,0.0,29.0,0.00018774999999999998,0.0,32.0,1.0,1.0,0.236220472440945
36227,0.0,29.0,0.00018774999999999998,0.0,32.0,1.0,1.0,0.236220472440945
36228,0.5,28.0,0.000107075,0.0,34.0,0.5,0.5,0.385826771653543
36229,3.0,5.5,6.825e-05,0.001035,24.0,63.0,33.0,0.421
36230,3.5,7.5,0.00017825,0.02275,28.0,56.0,28.0,0.406
36231,0.0,9.8,1.3275e-05,0.0,0.0,4.0,4.0,0.0393700787401575
36232,2.3,1.3,0.0002655,0.010499999999999999,0.6,1.1,0.0,0.649606299212598
36233,1.7,1.1,0.00040325,0.0734,0.2,4.9,4.0,0.492125984251969
36234,1.3,6.8,6.825e-05,0.0,23.5,65.6,34.2,0.275590551181102
36235,3.1,8.6,0.0,0.000555,3.6,44.2,5.5,0.397637795275591
36236,6.6,15.1,0.0003148,0.007214999999999999,2.0,66.3,0.6,0.00512
36237,1.2,7.2,9.71e-05,0.0,17.0,4.0,0.5,0.433070866141732
36238,9.5,25.0,0.0,0.0,51.1,8.6,4.8,0.74
36239,0.0,28.0,0.00016350000000000002,0.0,29.0,0.5,0.5,0.246062992125984
36240,0.0,0.7,8e-05,0.02,0.0,10.4,7.9,0.0039370078740157
36241,0.0,0.0,0.0490156,0.0055000000000000005,0.0,1.7,1.2,0.0039370078740157
36242,0.0,0.0,9.25e-05,0.014425,0.0,11.9,10.0,0.0039370078740157
36243,8.0,5.0,0.0,0.0,5.0,74.0,64.0,0.0196850393700787
36244,0.1,2.5,0.000122125,0.0036,1.0,11.0,10.0,0.0492125984251968
36245,0.0,3.2,6.16e-05,0.004225,0.5,4.9,3.4,0.04
36246,0.0,3.4,0.00012,0.003125,1.1,4.9,4.9,0.0444881889763779
36247,2.6,4.7,5.5275e-05,0.003575,7.3,23.2,4.5,0.78740157480315
36248,0.5,0.6,0.00012,0.017,0.2,11.2,10.1,0.0039370078740157
36249,0.0,0.1,3.85225e-05,0.014374999999999999,0.0,6.3,6.2,0.0196850393700787
36250,0.0,0.9,9e-05,0.029124999999999998,0.0,10.7,9.0,0.0039370078740157
36251,0.0,0.6,8e-05,0.027,0.0,10.3,8.1,0.0039370078740157
36252,0.0,0.0,0.0,0.005,0.0,0.1,0.1,0.002755905511811
36253,0.0,0.0,0.0,0.005,0.0,0.1,0.1,0.0039370078740157
36254,0.0,0.0,0.0,0.005,0.0,0.1,0.1,0.0039370078740157
36255,0.0,0.0,0.0,0.011,0.0,0.2,0.1,0.0039370078740157
36256,1.8,1.0,0.00041525000000000004,0.0397,0.3,8.3,8.3,0.0039370078740157
36257,0.0,0.1,0.000445,0.011,0.1,0.1,0.1,0.0039370078740157
36258,1.7,4.4,0.00010425,0.002175,7.9,11.6,4.5,0.276771653543307
36259,0.1,0.1,6.03875e-05,0.017,0.0,11.5,11.5,0.0039370078740157
36260,0.1,0.2,0.000143,0.012,0.1,10.5,10.5,0.0011811023622047
36261,2.1,2.5,0.00048780000000000004,0.0143975,0.42500000000000004,5.8675,0.8,0.0196850393700787
36262,1.2,0.9,7.7075e-05,0.02163,0.1,2.0,2.0,0.0118110236220472
36263,4.5,6.0,0.000333825,0.00290575,3.5,12.0,3.0,0.268
36264,3.0,9.7,0.0001565,0.016425,10.4,71.1,24.1,0.207874015748031
36265,0.5,1.8,0.00058,0.0,72.2,1.3,1.3,0.590551181102362
36266,0.2,1.6,0.00058,0.0,72.8,1.6,1.2,0.62992125984252
36267,0.1,1.1,8e-05,0.005,24.2,9.5,4.2,0.688976377952756
36268,1.5,1.5,0.00014000000000000001,0.01725,1.5,3.0,3.0,0.289
36269,1.1,1.3,9.750000000000001e-05,0.023999999999999997,0.7,7.5,2.0,0.255905511811024
36270,4.7,5.0,0.005015,0.006,37.0,48.0,0.7,0.511811023622047
36271,4.7,5.8,0.0,0.0206,37.0,48.0,1.1,0.63
36272,4.5,6.0,0.0,0.022850000000000002,34.0,51.0,0.5,0.661417322834646
36273,5.0,5.6,0.0,0.020749999999999998,34.0,50.0,2.0,0.61
36274,4.0,6.5,0.0,0.0,20.0,64.0,1.5,0.3
36275,4.0,6.5,0.0,0.0,20.0,64.0,1.5,0.5
36276,0.0,14.0,0.00031275,0.0,15.425,4.5,1.0,0.511811023622047
36277,0.0,16.5,2.1125e-05,0.000635,17.8,4.925,2.2,0.590551181102362
36278,2.8,7.8,0.0002465,0.01358655,12.5,51.55,8.4,0.369291377952756
36279,1.3,2.5,3.13e-05,0.0032500000000000003,1.4,9.1,0.9,0.121
36280,1.3,2.2,3.125e-05,0.0025,0.7,9.1,1.4,0.136
36281,2.2,2.9,0.0001544,0.06845,1.2,7.3,1.0,0.119
36282,1.7,2.4,0.00017605,0.038700000000000005,0.6,6.6,1.3,0.0956692913385827
36283,5.7,8.1,4.83e-05,0.000555,5.0,40.0,4.6,0.452755905511811
36284,1.4,7.6,8e-05,0.003725,11.475,36.5,7.1,0.389763779527559
36285,3.0,8.0,0.0,0.0,0.5,49.0,4.0,0.522
36286,3.3,15.1,0.00044950000000000003,0.0765,13.3,54.2,54.2,0.236220472440945
36287,1.0,6.5,0.0,0.0,22.0,68.0,31.0,0.21
36288,0.0,0.0,0.00022504999999999997,0.29275,0.5,97.0,0.5,0.0051181102362204
36289,0.0,0.0,0.00022504999999999997,0.29275,0.5,97.0,0.5,0.0051181102362204
36290,0.0,0.0,0.00022504999999999997,0.29275,0.5,97.0,0.5,0.0051181102362204
36291,0.0,0.0,0.00022504999999999997,0.29275,0.5,96.0,0.5,0.0196850393700787
36292,6.5,8.5,5.925e-06,0.00025,1.0,13.0,1.0,0.33
36293,0.2,3.5,5.85e-05,0.00675,4.3,21.2,17.9,0.0590551181102362
36294,0.0,2.1,0.00058,0.0,72.1,1.5,1.5,0.62992125984252
36295,4.3,20.3,0.0,0.0,53.5,16.0,6.1,0.354330708661417
36296,5.8,19.8,0.0,0.0,48.3,23.3,6.6,0.31496062992126
36297,3.6,11.7,0.00021475,0.00109,1.3,71.4,1.2,0.0
36298,0.0,0.8,9e-05,0.028875,0.0,11.0,8.9,0.0
36299,0.5,0.2,0.00012,0.02,0.2,11.2,10.1,0.0098425196850393
36300,0.0,0.2,9e-05,0.0235,0.0,11.0,9.7,0.0098425196850393
36301,0.0,0.2,7.75e-05,0.03475,0.0,14.0,13.0,0.0
36302,1.0,7.0,2.8725e-05,0.0007099999999999999,4.3,14.1,1.4,0.285433070866142
36303,3.9,9.9,7.055000000000001e-05,0.0011275,10.9,34.5,4.8,0.26496062992126
36304,2.7,5.3,2.18e-05,0.03103,1.3,35.3,1.5,0.586614173228346
36305,2.7,5.3,2.18e-05,0.03103,1.3,35.3,1.5,0.586614173228346
36306,2.8,5.1,2.18e-05,0.03103,1.7,34.3,1.5,0.598425196850394
36307,0.5,21.8,0.0001875,0.0,27.65,1.65,1.7,1.18110236220472
36308,0.5,23.1,3e-05,0.0,11.4,0.6,0.2,1.15
36309,2.1,7.0,4.85e-05,0.0,21.2,67.0,24.9,0.324803149606299
36310,0.0,24.6,0.0,0.000275,2.1,0.5,0.3,1.37795275590551
36311,0.0,17.0,0.0001588,0.0,31.0,1.0,1.0,0.590551181102362
36312,0.0,20.0,8.925e-06,0.0,8.924999999999999,0.75,0.4,0.383858307086614
36313,0.0,11.5,0.00015527500000000002,0.0,36.0,1.0,1.0,0.47244094488189
36314,1.2,6.6,7.5e-06,0.0,1.775,59.625,0.5,0.0031496062992126
36315,1.2,6.6,0.0,0.0,1.3,79.5,0.5,0.0031496062992126
36316,1.3,4.7,2.675e-05,0.0,20.5,70.6,39.3,0.27755905511811
36317,3.0,5.0,8.7e-06,0.0,24.0,50.0,24.0,0.41
36318,2.2,3.1,0.0,0.00375,21.0,72.4,15.9,0.165354330708661
36319,1.1,4.4,7.26e-05,0.0,26.5,64.4,24.0,0.0590551181102362
36320,1.7,5.8,0.000125,0.0275,20.175,57.2,32.2,0.299212598425197
36321,2.1,5.2,0.0,0.0,18.4,71.2,43.0,0.551181102362205
36322,1.0,7.1,7.5e-06,0.0,11.325,26.75,0.5,0.348425196850394
36323,1.5,6.0,9.4775e-05,0.001375,2.0,8.0,1.5,0.238
36324,1.0,7.1,3.455e-05,0.0007650000000000001,2.1,11.2,1.5,0.401574803149606
36325,1.9,7.6,5.905e-05,0.003325,4.1,19.1,1.2,0.383070866141732
36326,1.0,7.8,0.0,0.0,1.2,84.0,2.4,0.358267716535433
36327,8.3,3.3,4.835e-05,0.0308425,5.7,37.3,2.4,0.503937007874016
36328,5.0,1.5,0.0,0.0,0.0,83.0,11.0,0.04
36329,0.0,28.5,0.00016350000000000002,0.0,10.685,0.0,0.0,0.0
36330,7.7,16.0,0.0,0.0003,64.3,6.5,3.6,0.0019685039370078
36331,3.1,6.1,0.00020852499999999999,0.0013725,11.8,28.6,2.7,0.602362204724409
36332,1.5,6.8,5.0299999999999996e-05,0.000515,1.7,12.5,1.2,0.27755905511811
36333,1.9,13.6,1.6675e-05,0.000295,7.5,16.8,1.0,0.405511811023622
36334,6.3,9.4,3.945e-05,0.00055,13.8,66.4,16.9,0.206692913385827
36335,0.1,38.9,8.025e-05,0.0,5.7,0.3,0.3,1.64566929133858
36336,2.0,1.5,0.0001005,0.009206500000000001,3.0,3.0,2.0,0.26
36337,2.7,7.0,3.6e-05,0.003,14.0,73.8,25.0,0.15
36338,0.0,0.0,0.0,0.213225,0.0,99.0,99.0,0.0
36339,1.3,6.4,8.31e-05,0.031275,0.7,4.1,1.6,0.261811023622047
36340,0.7,3.3,4.52e-05,0.00415,10.3,35.3,18.6,0.0511811023622047
36341,0.0,0.0,0.0,0.213225,0.0,100.0,100.0,0.0
36342,0.0,0.0,0.0,0.053122499999999996,0.0,67.5,67.5,0.004
36343,0.1,0.1,3.85225e-05,0.011125,0.0,6.3,6.2,0.00394
36344,4.5,7.4,4.85e-05,0.0,19.8,68.7,28.4,0.335826771653543
36345,0.3,2.1,2.4975e-05,0.005,29.2,7.9,5.3,0.704724409448819
36346,0.5,0.8,2.4975e-05,0.005,31.0,7.5,4.5,0.866141732283465
36347,4.8,8.2,0.0001259,0.000525,15.2,68.6,21.1,0.465
36348,0.2,0.7,0.0,0.0,30.875,6.199999999999999,3.2,1.16535433070866
36349,0.5,1.2,0.00014,0.002,44.1,6.2,4.4,0.78740157480315
36350,0.3,0.8,0.00037999999999999997,0.002,44.3,4.7,2.9,0.84251968503937
36351,1.3,1.0,4.4e-05,0.009000000000000001,0.1,24.6,20.6,0.984251968503937
36352,5.2,1.5,7.5e-05,0.02,0.3,43.2,38.1,0.0078740157480315
36353,5.1,1.5,7.5e-05,0.0125,0.3,43.2,38.1,0.0078740157480315
36354,5.2,1.5,7.5e-05,0.02,0.3,43.2,38.1,0.0078740157480315
36355,0.05,25.4,0.00033675,0.0,27.1,0.1,0.1,0.464566929133858
36356,0.0,26.1,3.5e-05,0.0,23.7,0.1,0.1,1.00393700787402
36357,0.5,1.9,0.0,0.01575,0.0,85.0,58.0,0.0
36358,7.5,11.0,1.3125e-05,0.00375,2.0,65.0,3.0,0.0098425196850393
36359,2.5,12.0,0.000535,0.0,0.0,74.0,3.0,0.02
36360,2.0,12.0,0.0,0.0,2.0,72.0,2.0,0.0078740157480315
36361,2.0,12.0,0.0,0.0,2.0,72.0,2.0,0.0078740157480315
36362,0.1,2.9,3.5925e-05,0.003,1.3,12.3,12.0,0.0393700787401575
36363,3.5,10.0,3.75e-05,0.0,28.325000000000003,40.400000000000006,10.6,0.5
36364,3.5,7.5,0.0004501,0.0032249999999999996,11.5,6.1,1.8,2.40157480314961
36365,0.8,2.0,5.8e-05,0.0112,2.7,14.2,8.8,0.032
36366,1.7,1.9,9.05e-05,0.006574999999999999,2.3,5.9,2.0,0.103543307086614
36367,2.5,6.5,0.0,0.0,25.5,52.0,30.0,0.259842519685039
36368,1.1,6.9,0.00015125,0.00065725,3.9,5.9,0.9,0.295275590551181
36369,0.3,0.6,8.825e-05,0.013000000000000001,0.1,21.2,15.9,0.651
36370,0.6,1.4,2.4975e-05,0.0065,27.4,11.0,8.3,0.767716535433071
36371,1.7,1.0,5.0925000000000005e-05,0.020999999999999998,0.0,14.9,13.5,0.826771653543307
36372,1.2,3.7,0.00025879999999999995,0.053,2.1,1.2,0.4,0.0295275590551181
36373,1.4,3.2,3.8125e-05,0.003,1.7,13.2,11.9,0.12992125984252
36374,0.0,17.0,5.4999999999999995e-05,0.0003,18.0,1.3,1.3,0.216535433070866
36375,0.0,14.0,0.00015999999999999999,0.0169,18.0,6.0,6.0,1.06299212598425
36376,0.0,14.0,0.00020647499999999996,0.0004275,18.0,6.0,6.0,1.06299212598425
36377,1.0,3.2,2.6249999999999998e-05,0.00441,9.8,39.6,17.8,0.062992125984252
36378,0.2,0.7,0.0,0.005,27.1,5.7,5.6,0.740157480314961
36379,3.5,7.5,3.285e-05,0.0112,1.0,75.0,2.0,0.178346456692913
36380,4.4,5.7,0.0001884,0.000425,5.9,2.1,2.0,2.1259842519685
36381,0.8,3.2,0.000105,0.003,1.8,4.6,3.9,0.062992125984252
36382,0.5,2.9,9.925e-05,0.00625,4.2,21.1,13.6,0.0393700787401575
36383,4.0,4.0,0.000145,0.01178655,27.6,60.0,7.0,0.464566929133858
36384,0.7,5.5,0.000177525,0.005825,3.3,4.7,1.7,0.391732283464567
36385,0.1,0.1,3.9375e-05,0.0120625,0.1,7.8,7.0,0.01
36386,0.5,0.0,0.000105,0.023000000000000003,0.5,10.3,9.3,0.002755905511811
36387,0.0,0.1,7.75e-05,0.01575,0.15,13.875,13.6,0.0007874015748031
36388,0.0,0.3,0.000168,0.020499999999999997,2.2,10.5,10.2,0.008267716535433
36389,0.0,0.7,9e-05,0.02525,0.0,11.0,9.0,0.0043307086614173
36390,0.6,0.6,0.000163,0.020999999999999998,0.2,10.625,9.8,0.0039370078740157
36391,0.0,0.7,6.749999999999999e-05,0.012,0.0,12.5,11.0,0.0007874015748031
36392,0.8,4.0,2.7749999999999997e-05,0.0012725000000000002,1.9,14.3,13.0,0.0591
36393,0.5,2.7,4.1525e-05,0.003,1.3,12.5,12.5,0.0354330708661417
36394,0.0,2.7,7.3e-05,0.0003425,4.875,14.125,13.0,0.0354330708661417
36395,3.0,3.2,7.2e-05,0.047025000000000004,1.1,71.2,35.0,0.351574803149606
36396,0.5,0.3,2.46e-05,0.01115,0.2,19.0,19.0,0.0295275590551181
36397,2.6,5.5,9.1075e-05,0.0004,27.3,48.7,36.5,0.169
36398,2.3,5.8,0.00025085,0.02275,28.8,60.4,27.1,0.198818897637795
36399,0.0,18.8,0.00024105,0.0,31.7,0.0,0.0,1.45669291338583
36400,0.01,1.3,0.00040875000000000004,0.0,78.0,2.0,1.5,0.543307086614173
36401,1.8,5.0,0.00015307500000000002,0.010199999999999999,8.0,12.0,0.9,0.47244094488189
36402,2.7,5.5,0.0050105,0.006,5.675000000000001,19.650000000000002,0.9,0.354330708661417
36403,0.9,3.1,0.00010559999999999999,0.0205,2.375,9.35,1.9,0.0236220472440945
36404,2.3,9.5,0.0,0.0,20.8,60.4,1.7,2.01968503937008
36405,2.3,9.3,0.0,0.0,21.6,59.7,1.4,1.82283464566929
36406,1.4,4.9,8.25e-05,0.004,28.3,6.5,3.1,0.716535433070866
36407,0.5,5.5,6.75e-05,0.0,23.0,3.0,3.0,0.433070866141732
36408,0.0,0.0,0.00022504999999999997,0.29275,0.0,99.3,0.0,0.0007874015748031
36409,0.0,0.0,0.0003,0.0345,0.0,94.0,6.5,0.0
36410,1.2,7.9,0.0001859,0.00290725,8.1,10.0,1.6,0.21259842519685
36411,1.6,6.3,0.000152925,0.002175,8.3,14.4,1.9,0.187007874015748
36412,0.0,20.2,0.0,0.0,0.2,0.7,0.3,1.18110236220472
36413,0.0,3.7,2.9825e-05,0.0006425000000000001,3.5,4.1,3.5,0.047244094488189
36414,0.5,20.6,0.00011499999999999999,0.0,22.3,0.9,0.4,1.2992125984252
36415,3.0,5.0,4.52e-05,0.00415,9.5,33.9,20.6,0.190944881889764
36416,0.7,19.6,5.6375e-05,0.000635,10.3,5.9,3.3,0.460629921259842
36417,0.1,0.7,8e-05,0.02,0.1,9.4,8.7,0.0098425196850393
36418,0.1,0.3,9e-05,0.022,0.1,11.5,11.5,0.0098425196850393
36419,1.875,6.2,0.0001125,0.0,18.5,3.4,3.2,1.59448818897638
36420,2.9,8.9,0.0,0.0053,72.3,11.3,4.9,0.320866141732283
36421,3.3,8.3,0.0,0.0115,73.3,12.3,5.5,0.318897637795276
36422,5.7,14.0,0.0,0.0003,67.3,6.0,2.3,0.179133858267717
36423,0.0,0.1,8.5225e-06,0.011375,21.25,6.2749999999999995,6.2,0.0196850393700787
36424,0.0,0.1,8.5225e-06,0.014249999999999999,0.0,6.3,6.1,0.0196850393700787
36425,0.0,0.1,9e-05,0.018500000000000003,0.5,8.8,8.7,0.0039370078740157
36426,1.0,3.8,9e-05,0.015465000000000001,3.2,10.0,7.0,0.62992125984252
36427,0.1,0.1,3.9375e-05,0.0120625,0.1,7.8,7.0,0.0039370078740157
36428,0.0,0.1,0.000299975,0.005,2.5e-05,0.1,0.0,0.0196850393700787
36429,3.8,12.9,0.0011522000000000001,0.00076155,32.7,41.5,6.7,0.724409448818898
36430,4.0,13.0,0.000135575,0.0,30.125,44.6,7.0,0.78740157480315
36431,0.0,3.0,3.475e-05,0.0065,9.9,11.0,9.7,0.0433070866141732
36432,0.5,3.1,6.7525e-05,0.003,7.0,6.4,3.6,0.0511811023622047
36433,2.0,4.7,2.675e-05,0.0,15.2,68.8,38.3,0.0590551181102362
36434,1.9,7.5,8.225e-05,0.0004,22.2,47.9,30.9,0.0984251968503937
36435,1.5,0.5,7.16e-05,0.012,0.4,17.0,16.0,0.0039370078740157
