,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,nutrition_grade_fr
30322,0.0,25.0,0.000292,0.0,29.9,0.1,0.1,0.78740157480315,d
30323,1.6,5.5,6.825e-05,0.0,22.0,64.0,33.0,0.23,e
30324,0.0,19.0,0.0001581,0.00025,29.0,0.6,0.6,1.10236220472441,e
30325,0.0,18.7,0.0001581,0.00025,29.0,0.7,0.5,0.433070866141732,d
30326,0.125,21.0,0.0,0.004675,2.4,0.5,0.5,1.02362204724409,d
30327,2.0,16.4,0.00013275,0.0004275,18.6,15.1,6.1,0.669291338582677,d
30328,2.0,6.0,7.649999999999999e-05,0.00375,20.8,20.1,2.5,0.590551181102362,c
30329,2.3,12.8,4.3975e-05,0.00089175,15.1,22.2,3.4,0.748031496062992,c
30330,3.3,13.5,3.1425e-05,0.00064175,14.9,20.2,2.7,0.551181102362205,c
30331,2.2,7.0,3.9e-05,0.0018,19.2,21.1,3.2,1.10236220472441,d
30332,2.1,5.0,3.9e-05,0.0,18.9,17.9,2.8,0.47244094488189,c
30333,3.5,7.1,3.9e-05,0.0,18.8,16.5,0.4,0.984251968503937,c
30334,3.7,16.7,9.025e-05,0.0004275,16.6,16.3,6.5,0.748031496062992,c
30335,0.0,26.7,0.000107075,0.0,34.6,0.0,0.0,0.322834645669291,d
30336,1.5,5.4,3.9e-05,0.0,21.4,16.1,1.0,0.590551181102362,c
30337,0.375,17.0,0.0002650499999999,0.00025,24.4,0.0,0.0,1.09448818897638,d
30338,2.1,8.3,0.00013075,0.0,9.0,2.0,2.0,0.590551181102362,c
30339,0.6,2.4,4.2825e-05,0.00375,9.4,20.3,17.9,0.047244094488189,c
30340,7.550000000000001,9.0,0.0,0.0008825,44.0,35.0,30.0,0.0039370078740157,e
30341,8.2,12.4,0.0,0.0015,3.9,68.3,1.3,0.0984251968503937,a
30342,0.5,0.5,1.23e-05,0.0143,1.3,10.4,6.2,0.0118110236220472,b
30343,0.65,0.6,0.00018325,0.025315,2.1,5.8,3.8,0.0275590551181102,b
30344,0.0,0.7,3.125e-05,0.0,1.9,1.9,0.1,0.0236220472440945,b
30345,3.525,8.5,0.00050675,0.03775,26.0,58.0,25.0,0.295275590551181,e
30346,5.7,8.7,0.000322,0.0695,17.1,52.0,48.0,0.0393700787401575,c
30347,0.125,9.5,4.92e-05,0.000275,3.8,3.3,3.3,0.0118110236220472,a
30348,0.5,0.4,4.535000000000001e-05,0.012,0.0,2.0,2.0,0.0,b
30349,0.0,9.0,0.000141325,0.02125,34.8,41.1,39.0,0.0039370078740157,e
30350,0.3,3.6,2.42e-05,0.0004675,2.2,16.1,12.8,0.031496062992126,b
30351,0.2,3.3,2.1300000000000003e-05,0.0003525,2.0,13.6,11.0,0.0275590551181102,b
30352,0.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,d
30353,0.12,2.9,6.75e-05,0.0077,15.0,16.0,14.0,0.0393700787401575,c
30354,10.8,13.1,1.3125e-05,2.5e-05,7.2,58.3,2.9,0.0393700787401575,a
30355,7.66,8.81,0.00028175,0.016325,7.65,63.2,12.7,0.047244094488189,a
30356,3.0,7.4,0.0,0.0,20.4,67.4,31.0,0.232283464566929,d
30357,3.6,8.1,0.0,0.0,3.5,80.0,0.9,0.196850393700787,a
30358,6.9,8.3,0.0,0.00055,7.9,71.0,17.1,0.346456692913386,c
30359,2.9,1.0,0.000207275,0.10375,0.6,15.0,10.0,0.0039370078740157,a
30360,0.7,1.3,0.0001496,0.0,16.2,2.6,1.6,0.031496062992126,d
30361,2.6,7.1,0.00031575,0.02275,23.4,62.3,26.5,0.0393700787401575,d
30362,6.3,6.8,0.00037795,0.02275,22.8,58.5,21.6,0.0078740157480315,d
30363,0.8,7.0,3.66e-05,0.000715,39.0,47.0,46.0,0.078740157480315,e
30364,8.0,9.0,1.5175e-05,0.041375,15.0,38.0,34.0,0.005511811023622,e
30365,0.5,0.9,8.25e-05,0.01145,4.2,14.0,8.5,0.0866141732283465,b
30366,2.3,4.5,9.465e-05,0.0,25.5,64.5,27.1,0.393700787401575,e
30367,3.4,6.5,0.00032585,0.02275,30.0,58.4,24.4,0.393700787401575,e
30368,3.4250000000000003,6.3,9.1075e-05,0.0004,25.1,46.1,38.6,0.0511811023622047,d
30369,0.8500000000000001,1.1,6.825e-05,0.00712,1.4,8.4,4.0,0.0118110236220472,b
30370,0.0,1.1,8.450000000000001e-05,0.005045,1.4,8.4,4.0,0.0118110236220472,b
30371,2.55,5.2,3.0125e-05,0.0,37.0,52.0,51.0,0.0275590551181102,e
30372,5.5,7.3,0.00046575,0.03775,23.8,58.3,26.5,0.0511811023622047,d
30373,17.0,10.2,2.205e-05,0.0,36.8,44.9,0.3,1.10236220472441,e
30374,3.0,9.5,0.0001325,0.02125,25.0,59.0,33.0,0.275590551181102,e
30375,1.9,9.1,6.7225e-05,0.001,27.0,46.0,34.0,0.118110236220472,e
30376,4.199999999999999,9.5,0.0,0.0,19.0,66.0,24.0,0.393700787401575,e
30377,3.77,9.0,1.875e-05,0.0,37.0,43.0,39.0,0.0039370078740157,e
30378,4.9,9.6,0.0,0.0,3.8,73.0,8.6,0.31496062992126,a
30379,5.4,6.6,0.0002868,0.0135,3.4,7.3,1.9,0.433070866141732,a
30380,1.4,14.0,0.00025325,0.0,22.0,19.0,1.7,0.551181102362205,e
30381,3.7,5.1,0.0003975,0.00875,18.0,10.0,4.6,0.590551181102362,c
30382,2.5,3.5,0.000345,0.0,18.0,10.0,6.0,0.551181102362205,c
30383,1.1,1.3,0.0003375,0.0,17.0,5.9,1.6,0.031496062992126,d
30384,3.0,6.2,4.47e-05,0.015,28.0,41.0,29.0,0.228346456692913,e
30385,5.7,6.5,0.000113,0.0,16.0,66.0,24.0,0.2,c
30386,0.0,7.0,8.4e-05,0.0,12.575,61.575,38.0,0.0039370078740157,e
30387,8.0,6.0,0.0,0.0,34.0,48.0,44.0,0.0039370078740157,e
30388,5.4,8.7,4.85e-05,0.0,19.0,64.0,27.0,0.192913385826772,d
30389,3.5,6.6,6.7225e-05,0.001,30.0,45.0,35.0,0.220472440944882,e
30390,2.1175,6.1,9.04e-05,0.0004,22.0,47.0,35.0,0.15748031496063,d
30391,2.2,7.0,0.0,0.0008825,36.0,37.0,26.0,0.0118110236220472,e
30392,0.7525,9.0,1.875e-05,0.0,44.0,41.0,41.0,0.354330708661417,e
30393,1.9,9.1,6.7225e-05,0.001,27.0,46.0,34.0,0.118110236220472,e
30394,9.6,14.2,0.0,2.5e-05,11.2,58.6,0.5,0.688976377952756,c
30395,0.5,0.3,1.245e-05,0.0137499999999999,1.1,12.2,8.4,0.0315,b
30396,0.0,12.5,0.00020575,0.0,10.5,0.8,0.8,0.118110236220472,b
30397,6.0,6.0,1.875e-05,0.0,39.0,46.0,42.5,0.01,e
30398,4.0,7.5,0.00038835,0.03775,24.0,61.5,27.0,0.2,d
30399,0.5,0.3,1.23e-05,0.0143,1.0,11.0,5.5,0.031496062992126,b
30400,1.5,6.0,0.00041975,0.04125,3.5,85.0,22.0,0.0118110236220472,c
30401,1.94,0.5,0.0001607499999999,0.01598,0.5,35.0,33.0,0.0,c
30402,0.025,17.0,5e-05,0.0003,17.0,2.1,1.2,0.783464566929134,e
30403,0.0,18.0,0.00013855,0.003225,19.0,2.0,1.1,0.578740157480315,d
30404,3.5,7.5,0.00036685,0.000425,12.0,3.0,1.7,2.36220472440945,c
30405,0.0,0.0,0.0,0.0155,0.0,0.2,0.1,0.0,c
30406,0.0,0.0,0.0,0.0155,0.0,0.2,0.1,0.0,c
30407,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,b
30408,1.9,3.7,7.177500000000001e-05,0.0025499999999999,7.2,21.0,3.0,0.196850393700787,b
30409,1.6,11.0,2.1975e-05,0.000295,6.9,20.0,1.9,0.433070866141732,b
30410,0.4,6.7,0.000133925,0.0037675,5.9,29.1,2.1,0.47244094488189,b
30411,2.1,12.0,9.0825e-05,0.00168425,14.0,26.0,2.4,0.590551181102362,d
30412,2.8,11.3,0.000464,0.066,22.5,57.4,41.9,0.176,e
30413,0.0,9.0,0.00014,0.013,4.8,17.7,14.5,0.0393700787401575,b
30414,0.0,0.0,6e-05,0.019,0.0,4.7,4.7,0.0118110236220472,d
30415,0.0,0.0,0.002356925,0.40525,0.0,71.0,0.0,0.0688976377952756,b
30416,1.0,4.0,0.0003,0.035,0.2,89.1,6.0,0.013,b
30417,1.9,4.0,0.0003,0.035,0.2,89.5,0.0,0.015,b
30418,0.9,5.0,0.0003,0.05,0.2,88.9,8.0,0.01,b
30419,0.7,1.3,6.65e-05,0.0106,3.1,8.1,5.4,1.96850393700787e-08,b
30420,0.0,10.4,0.00044,0.08,26.6,57.5,42.7,0.16,e
30421,3.0,1.6,0.0002788,0.0279999999999999,0.5,3.3,0.6,0.236220472440945,a
30422,3.0,1.6,0.0002788,0.0279999999999999,0.5,3.3,0.6,0.236220472440945,a
30423,3.0,1.6,0.0002788,0.0279999999999999,0.5,3.3,0.6,0.236220472440945,a
30424,0.0,5.3,9.73e-05,0.003315,0.2,13.0,3.3,0.0196850393700787,a
30425,0.975,0.8,0.00017625,0.014254,0.5,4.6,2.9,0.275590551181102,a
30426,2.425,2.6,1.43e-05,0.05125,1.1,20.7,1.2,0.192913385826772,a
30427,0.425,0.5,1.5e-05,0.0184975,0.5,72.0,72.0,0.0039370078740157,e
30428,1.5,9.0,4.5075e-05,0.000265,5.1,16.8,1.4,0.397637795275591,a
30429,6.9,8.6,0.0,0.0,17.5,62.6,26.2,0.122047244094488,d
30430,0.5,0.2,2.5e-05,0.013,0.1,0.2,0.1,0.01,c
30431,2.425,6.1,0.0,0.0175,33.5,51.8,0.5,0.413385826771654,d
30432,4.125,5.0,0.0,0.06125,3.0,83.2,81.4,0.0078740157480315,d
30433,1.125,2.3,9.8e-05,0.0018,10.1,27.0,24.3,0.0980314960629921,d
30434,0.0,6.6,8.3e-05,0.015,14.5,72.325,30.3,0.318897637795276,e
30435,0.25,0.5,0.000213,0.0275,0.2,10.0,10.0,0.005,c
30436,0.125,0.5,0.0001,0.0,100.0,0.5,0.5,0.0039370078740157,d
30437,2.275,8.4,0.0002724999999999,0.04375,25.0,62.0,48.0,0.21259842519685,e
30438,7.9,8.7,5.8825e-05,0.005,28.6,51.3,41.1,0.006,e
30439,2.575,6.0,3.75e-05,0.00375,17.5,43.1,2.6,0.437007874015748,d
30440,0.0,26.7,0.0001635,0.0,29.0,1.4,0.5,0.275590551181102,d
30441,0.0,0.5,0.00078,0.1340625,73.025,0.5,0.5,0.0039370078740157,c
30442,0.125,0.5,0.000203,0.02,0.5,10.0,10.0,0.00394,c
30443,0.0,24.4,0.000145325,0.0,37.7,1.4,0.5,2.08267716535433,e
30444,1.425,11.7,0.0001075,0.0,31.5,2.6,0.9,0.720472440944882,e
30445,0.575,15.1,8.5e-05,0.0,22.4,2.4,1.0,0.838582677165354,e
30446,6.85,26.7,0.0,0.0,52.8,8.3,4.3,0.389763779527559,d
30447,0.175,6.4,7.4375e-05,0.003755,2.8,5.1,5.1,0.0354330708661417,a
30448,3.9,10.7,0.0,0.0,2.9,77.8,7.2,0.598425196850394,d
30449,1.8,5.0,7.7e-05,0.0,11.9,54.9,27.8,0.515748031496063,d
30450,1.7999999999999998,5.3,9.465e-05,0.0,23.9,64.9,28.3,0.452755905511811,e
30451,2.0500000000000003,5.3,7.375e-05,0.02565,15.7,69.8,30.7,0.192913385826772,e
30452,0.0,5.2,1.985e-05,0.0,24.025,52.35,30.2,0.188976377952756,e
30453,0.0,9.1,0.0,0.0,16.4775,46.6,0.01,0.0019685039370078,a
30454,1.9,1.9,0.0003624875,0.0088,0.5,0.5,0.5,0.216535433070866,b
30455,2.15,5.7,0.0,0.0,1.3,13.0,0.5,0.248031496062992,b
30456,2.1500000000000004,2.3,1.805e-05,0.03265,3.6,19.8,0.5,0.0393700787401575,b
30457,0.0,6.1,0.0001175,0.011075,7.5,10.1,10.1,0.118110236220472,c
30458,2.0,1.4,0.0001915,0.0228,0.5,2.1,1.3,0.0118110236220472,a
30459,2.425,6.1,0.0,0.0175,33.5,51.8,0.5,0.413385826771654,d
30460,2.25,8.0,3.6024999999999995e-05,0.007075,2.5,19.6,1.1,0.362204724409449,b
30461,0.0,19.0,0.0,0.004675,32.0,0.5,0.5,1.37795275590551,d
30462,0.0,6.1,0.0001235,0.0003722499999999,20.1,33.8,1.9,0.716535433070866,c
30463,0.25,25.1,3e-05,0.0,14.0,0.5,0.5,2.29527559055118,d
30464,0.0,14.2,0.0004337999999999,0.012,42.0,0.5,0.5,1.5748031496063,e
30465,0.3,18.7,0.0001605,0.0,44.0,3.3,3.3,2.44,e
30466,0.0,27.0,8.325e-05,0.0,24.125,0.975,0.5,0.322834645669291,a
30467,2.95,18.0,9.5e-05,0.0003,18.0,0.5,0.5,0.078740157480315,c
30468,1.325,0.5,3.5925e-05,0.0269999999999999,0.5,15.0,14.0,0.0039370078740157,a
30469,0.0,0.5,0.000135925,0.02785,0.55,16.075000000000003,14.8,0.0039370078740157,a
30470,1.1,0.5,7.16e-05,0.0145999999999999,0.5,18.0,16.0,0.0039370078740157,a
30471,3.925,2.9,0.0001,0.0132,32.2,61.4,55.4,0.0275590551181102,e
30472,1.125,5.4,0.000389,0.0555,23.0,59.0,59.0,0.0078740157480315,e
30473,0.8,7.5,0.00013075,0.00501155,27.8,53.5,46.0,0.0118110236220472,e
30474,1.85,11.3,0.0,0.0028,3.4,43.0,1.6,0.311023622047244,b
30475,1.55,3.4,8.495e-05,0.00084475,5.9,9.0,1.0,0.47244094488189,c
30476,2.575,4.9,0.000133875,0.003575,6.7,25.1,4.4,0.322834645669291,b
30477,2.05,0.9,5.25e-05,0.01,4.4,7.8,6.6,0.385826771653543,c
30478,1.2,4.7,6.33e-05,0.0008699999999999,5.6,14.0,2.5,0.216535433070866,c
30479,6.25,9.6,0.0,0.0,14.5,62.8,26.0,0.0984251968503937,d
30480,2.4,10.8,0.0,0.0,1.8,72.5,6.1,0.0039370078740157,b
30481,1.35,1.2,8.825e-05,0.00925,0.5,22.2,16.1,0.783464566929134,d
30482,0.9925,7.6,0.00014675,0.0063325,8.6,55.8,12.4,0.3,d
30483,1.625,2.2,3.3050000000000004e-05,0.0325,2.8,21.9,0.5,0.0393700787401575,a
30484,2.125,6.6,0.000108,0.0096,15.2,41.1,0.9,0.448818897637795,d
30485,0.0,0.5,0.00078,0.1340625,73.025,0.5,0.5,0.0039370078740157,c
30486,0.0,13.4,0.0001599999999999,0.0,21.0,0.5,0.5,1.00393700787402,e
30487,3.4000000000000004,7.2,0.00011725,0.032175,8.7,79.3,24.5,0.468503937007874,e
30488,0.6,10.1,0.0002275,0.0,30.0,3.5,2.1,0.704724409448819,e
30489,3.025,11.0,1.6675e-05,0.000295,7.9,17.3,1.0,0.307086614173228,b
30490,1.7,3.2,7.5e-05,0.013025,1.1,69.9,35.8,0.21259842519685,d
30491,1.7999999999999998,2.6,2.7925e-05,0.0024,11.5,36.3,26.1,0.0618110236220472,d
30492,0.4,2.2,2.91e-05,0.015,17.7,33.1,30.7,0.0740157480314961,e
30493,0.375,0.5,0.0,0.213225,0.5,100.0,100.0,0.0039370078740157,d
30494,0.4,18.5,0.00013355,0.003225,19.7,1.1,1.1,0.933070866141732,e
30495,0.06,22.5,4.5e-05,0.0003,15.0,0.5,0.5,0.653543307086614,d
30496,3.675,21.0,0.0,0.004675,3.2,0.5,0.5,1.43700787401575,d
30497,0.975,22.1,0.000321,0.0,29.2,2.8,2.2,1.79527559055118,e
30498,2.875,13.0,0.0001925,0.0,23.0,1.8,1.8,1.22047244094488,e
30499,0.5,12.3,2.5e-05,0.0,30.0,2.0,2.0,1.28346456692913,e
30500,0.0,19.8,0.0,0.0,7.25,0.6749999999999999,0.6,0.783464566929134,c
30501,0.0,16.1,0.0,0.0,3.6,2.3,2.3,0.988188976377953,d
30502,5.9,7.5,3.3825e-05,0.00078,4.1,34.6,3.1,0.618110236220472,c
30503,0.0,0.5,0.00034,3.0405,0.5,4.8,4.6,0.0039370078740157,d
30504,1.7999999999999998,5.4,0.0004526499999999,0.022275,5.9,72.6,28.5,0.125984251968504,d
30505,0.55,3.8,7.285000000000001e-05,0.01175,0.5,20.2,17.8,0.122047244094488,c
30506,0.0,27.0,1.34e-05,0.000535,0.5,0.5,0.5,0.322834645669291,a
30507,6.0,4.2,0.0,0.0615249999999999,2.3,84.5,77.4,0.0905511811023622,e
30508,0.375,0.52,0.00014075,0.012325,0.6,5.6,0.84,0.236,b
30509,0.875,0.6,0.00012025,0.01755,0.5,4.6,1.2,0.259842519685039,b
30510,0.0,8.3,0.0001425,0.0286249999999999,12.975,69.0,62.6,0.204724409448819,d
30511,0.0,17.0,0.00013105,0.00025,26.0,1.0,1.0,0.708661417322835,d
30512,0.6,1.2,6.785000000000001e-05,0.00555,0.5,1.7,1.2,0.291338582677165,c
30513,3.2,7.0,0.0003239999999999,0.0413,2.2,82.1,34.3,0.15748031496063,d
30514,0.625,7.4,0.0,0.0,15.9,67.4,1.0,0.980314960629921,e
30515,2.225,6.1,0.0,0.0175,33.5,51.8,0.4,0.413385826771654,d
30516,2.575,6.2,0.00038,0.002,52.0,3.1,3.1,0.433070866141732,e
30517,0.0,3.5,4.4475e-05,0.00025,3.05,14.5,14.0,0.0551181102362205,c
30518,1.2,1.1,8.75e-05,0.0,9.7,5.2,3.1,0.21,b
30519,0.3,2.7,0.0001313,0.007175,3.0,12.0,10.0,0.0393700787401575,c
30520,0.125,3.1,3.005e-05,0.0,1.3,13.0,13.0,0.0393700787401575,b
30521,0.0,0.8,0.000602,0.0,82.0,0.6,0.6,0.0196850393700787,e
30522,0.0,0.7,0.0006515,0.005,80.0,0.5249999999999999,0.14,0.818897637795276,e
30523,0.0,0.8,0.000602,0.005,80.0,0.6,0.6,0.78740157480315,e
30524,0.0,0.8,0.000602,0.0,80.0,0.6,0.6,0.78740157480315,e
30525,0.0,7.0,0.0007505,0.005,82.0,32.85,2.2,0.0196850393700787,e
30526,0.0,0.8,0.000602,0.0,80.0,0.5,0.5,0.78740157480315,e
30527,0.0,0.8,0.000602,0.0,82.0,0.6,0.6,0.0196850393700787,e
30528,0.0,0.7,0.0004,0.01,24.925,0.2249999999999999,0.14,1.02362204724409,e
30529,0.0,0.8,0.00076175,0.0,56.275,1.175,0.6,0.551181102362205,e
30530,0.0,27.0,0.0002705,0.0,29.0,2.0,2.0,0.275590551181102,d
30531,0.0,27.0,0.0002705,0.0,29.0,2.0,2.0,0.354330708661417,d
30532,1.1,19.0,0.0001552999999999,0.0,25.0,2.0,2.0,0.62992125984252,d
30533,2.1,5.2,0.000315375,0.0092625,5.6,67.0,45.0,0.440944881889764,d
30534,1.8,11.0,0.00066195,0.061535,7.2,62.0,27.0,0.62992125984252,d
30535,0.275,5.9,6.75e-05,0.00375,24.0,3.0,3.0,0.433070866141732,d
30536,0.275,5.9,6.75e-05,0.00375,24.0,3.0,3.0,0.433070866141732,d
30537,1.1,5.9,0.0001459749999999,0.0040149999999999,24.5,3.0,3.0,0.433070866141732,d
30538,0.0,5.9,0.000170825,0.000265,24.25,3.0,3.0,0.433070866141732,d
30539,2.55,5.5,0.000105,0.00375,23.0,4.0,4.0,0.551181102362205,d
30540,0.575,5.8,6.75e-05,0.0,23.0,3.6,3.0,0.47244094488189,d
30541,1.0,5.9,8.999999999999999e-05,0.00375,24.0,7.0,6.5,0.393700787401575,d
30542,0.025,16.0,0.0001588,0.0,32.0,1.0,0.2,0.551181102362205,d
30543,0.0,17.0,0.0001588,0.0,31.0,1.0,0.2,0.590551181102362,d
30544,0.8,18.0,0.0002085499999999,0.003225,23.0,2.0,2.0,0.590551181102362,d
30545,0.0,10.0,2.0775e-05,0.000265,0.5,1.1,1.1,0.16,a
30546,2.9,2.1,0.0001652,0.0429499999999999,12.0,10.0,1.1,0.393700787401575,b
30547,1.8,2.4,4.8825e-05,0.008025,9.3,15.1,3.8,0.62992125984252,c
30548,11.6,17.7,0.0,0.0,50.4,10.2,0.2,0.0393700787401575,c
30549,7.6,24.0,0.0,0.0,53.0,5.6,4.0,0.015748031496063,c
30550,0.2,0.1,0.000135925,0.0195,0.0,15.4,13.75,0.0102362204724409,d
30551,0.5,3.6,3.305e-05,0.000265,3.6,17.0,16.0,0.0393700787401575,c
30552,1.2000000000000002,2.9,0.0001739499999999,0.03055,2.6,11.0,8.9,0.0354330708661417,b
30553,0.3,2.8,3.99e-05,0.0003425,3.7,13.6,13.0,0.0393700787401575,c
30554,0.425,2.9,0.00014515,0.02384,3.2,10.7,9.6,0.031496062992126,c
30555,0.55,3.4,4.2075e-05,0.000125,4.8,15.2,15.0,0.0945,c
30556,0.45,4.4,6.33e-05,0.001134,0.0,5.8,4.9,0.0433070866141732,a
30557,2.875,4.1,6.332500000000001e-05,0.000509,0.0,6.2,6.0,0.047244094488189,a
30558,0.125,3.4,5.065e-05,0.0004675,3.6,14.6,14.1,0.0354330708661417,c
30559,0.325,6.5,0.0,0.0010025,10.4,41.7,9.4,0.369,d
30560,10.0,8.0,4.3725e-05,0.0,34.0,44.0,39.0,0.0,e
30561,11.0,9.0,0.0,0.0008825,42.0,33.0,28.0,0.15748031496063,e
30562,13.0,10.0,2.5e-05,0.03,53.0,20.0,14.0,0.0,d
30563,3.5,9.0,1.875e-05,0.0,40.0,41.0,39.0,0.0,e
30564,11.0,8.0,4.3725e-05,0.0,36.0,41.0,36.0,0.0,d
30565,8.0,6.0,0.0003375,0.02715,30.975,55.2,38.0,0.0,e
30566,5.7,7.5,1.875e-05,0.000715,38.2,44.4,41.4,0.047244094488189,e
30567,1.35,5.1,6.7225e-05,0.0,31.1,45.1,39.1,0.0905511811023622,e
30568,3.0250000000000004,6.4,0.0,0.00375,47.7,32.7,20.0,0.271653543307087,e
30569,0.0,1.0,0.00066625,0.0125,54.725,1.325,1.0,0.393700787401575,c
30570,2.2,0.7,0.0001167499999999,0.0225,0.2,40.8,34.5,0.669291338582677,d
30571,7.0,8.0,0.0001818999999999,0.0028,10.0,15.0,3.5,0.236220472440945,a
30572,0.5,6.5,7.46e-05,0.0,16.0,4.5,2.0,0.275590551181102,c
30573,0.0,0.2,0.0,0.213225,0.0,97.0,97.0,0.0,d
30574,0.75,0.5,0.00015,0.03525,0.0,11.2,11.2,0.0393700787401575,c
30575,0.5499999999999999,0.5,0.00014,0.017,0.0,11.3,11.3,0.0393700787401575,c
30576,0.8500000000000001,1.2,0.0001371,0.0,17.0,3.0,2.1,0.0393700787401575,d
30577,1.1,0.6,0.0,0.0030925,0.8,57.4,52.2,0.015748031496063,d
30578,0.8,0.7,0.0,0.0021675,0.8,56.9,58.2,0.0039370078740157,d
30579,2.075,0.6,0.0,0.0030925,0.8,59.7,51.3,0.0039370078740157,d
30580,1.1,0.5,0.0,0.0030925,0.8,58.4,52.1,0.0039370078740157,d
30581,4.8,5.6,0.0002645,0.05075,16.2,59.8,49.0,0.0078740157480315,c
30582,4.0,2.5,0.0,0.0626625,0.2,77.4,77.4,0.0275590551181102,b
30583,0.675,5.4,0.00011475,0.01625,21.1,64.3,60.5,0.0551181102362205,e
30584,2.5,6.2,0.0001425,0.023,27.7,57.4,54.6,0.0511811023622047,e
30585,7.95,9.7,0.0,0.0,46.3,29.6,29.1,0.031496062992126,e
30586,3.0,12.0,0.0,0.0,2.2,70.0,3.0,0.0,a
30587,3.0,12.0,0.0,0.0,2.2,70.0,3.0,0.0,a
30588,1.075,7.2,0.0,0.0,1.4,81.0,0.2,0.0047244094488189,b
30589,0.8,7.0,0.0,0.0,0.8,79.0,0.1,0.0393700787401575,b
30590,1.625,7.0,3.285e-05,0.0112,2.5,76.0,0.7,0.0393700787401575,b
30591,4.7,9.1,0.0001125,0.0,3.4,71.3,0.8,0.0,a
30592,0.5,5.5,4.85e-05,0.0,20.2,64.7,26.7,0.122047244094488,e
30593,0.475,5.7,7.5e-05,0.00375,32.0,50.7,21.7,0.0393700787401575,e
30594,1.9,6.3,0.00050675,0.0564999999999999,23.3,59.9,24.8,0.177165354330709,e
30595,3.75,8.1,0.00013165,0.00073225,7.0,7.6,1.7,0.31496062992126,a
30596,1.275,9.1,0.000110925,0.002175,7.4,14.0,1.2,0.236220472440945,a
30597,0.0,29.0,0.0001877499999999,0.0,32.0,0.4,0.2,0.31496062992126,d
30598,0.0,25.0,0.000292,0.0,30.0,0.2,0.2,0.590551181102362,d
30599,0.0,12.6,0.00020575,0.0,9.86,0.8,0.22,0.0,a
30600,0.0,13.0,3.8275e-05,0.000265,11.35,0.92,0.22,0.0,a
30601,0.0,12.6,0.000103275,0.000265,14.64,0.5,0.22,0.0,a
30602,0.1,0.8,5.3875e-05,0.00705,2.2,8.6,8.4,0.02,b
30603,0.475,6.0,9.465e-05,0.0,26.0,66.0,29.0,0.0196850393700787,e
30604,5.8,1.75,0.0,0.0,18.2,71.6,32.2,0.299212598425197,d
30605,1.175,4.0,3.925e-05,0.034,16.0,62.0,33.0,0.149606299212598,e
30606,2.5,6.7,8.93e-05,1.155e-05,22.7,45.1,12.6,0.31496062992126,d
30607,2.4,7.6,9.1075e-05,0.0004,24.1,49.9,34.0,0.31496062992126,e
30608,2.3,7.7,7.5e-06,0.0004475,10.3,50.3,12.0,0.47244094488189,d
30609,0.0,5.0,8.825e-06,0.0,33.0,52.0,37.0,0.0433070866141732,e
30610,2.4,3.8,0.0,0.001035,30.0,59.0,37.0,0.0984251968503937,e
30611,3.5,6.2,9.1075e-05,0.0004,22.0,49.0,40.0,0.145669291338583,d
30612,2.5,4.8,2.675e-05,0.0,16.0,62.0,39.0,0.188976377952756,d
30613,5.2,3.8,0.0001805,0.01701155,26.0,53.0,50.0,0.0275590551181102,e
30614,8.3,3.8,0.0001995,0.03375,23.0,53.0,52.0,0.031496062992126,e
30615,2.0,7.0,0.0001774,0.0175,18.5,57.5,33.0,0.374015748031496,e
30616,0.0,4.2,3.75e-05,0.005025,17.0,20.2,14.3,0.0590551181102362,d
30617,0.0,4.3,9.75e-05,0.0049499999999999,16.9,19.9,19.6,0.062992125984252,d
30618,0.0,3.6,0.000154,0.0049499999999999,15.5,25.1,20.2,0.17,d
30619,0.0,4.0,0.000133375,0.0,17.2,27.5,24.1,0.228346456692913,e
30620,0.7,4.1,3.75e-05,0.003825,19.0,17.6,12.1,0.11,d
30621,0.1,4.0,9.75e-05,0.0049499999999999,16.6,22.7,15.5,0.12,d
30622,0.1,4.5,0.000124,0.0049499999999999,18.5,25.1,18.9,0.141732283464567,d
30623,0.0,3.9,0.000124,0.0049499999999999,17.4,25.4,20.0,0.0827,d
30624,0.8,4.6,9.8e-05,0.0049499999999999,14.6,28.0,19.2,0.0984251968503937,d
30625,0.2,4.4,9.75e-05,0.0049499999999999,17.1,22.7,15.2,0.0826771653543307,d
30626,0.2,4.4,0.0001315,0.0049499999999999,17.1,22.7,20.1,0.0826771653543307,d
30627,0.2,4.0,7.7375e-05,0.0,16.2,28.1,22.4,0.118110236220472,d
30628,0.4,4.1,0.000133375,0.00375,18.6,26.5,22.4,0.0944881889763779,d
30629,0.1,4.4,7.7375e-05,0.0,15.6,26.7,26.2,0.0826771653543307,d
30630,0.8,3.3,0.000107375,0.0012,13.4,27.8,23.0,0.062992125984252,d
30631,0.4,3.9,7.7375e-05,0.0,14.7,28.5,25.0,0.125984251968504,d
30632,0.3,3.8,5.4575e-05,0.0,14.4,29.1,25.0,0.110236220472441,d
30633,1.2,4.8,0.000133375,0.0,17.4,27.1,24.3,0.0984251968503937,d
30634,0.4,4.4,7.7375e-05,0.0,16.5,26.9,24.1,0.078740157480315,d
